id,invoice_id,time_id,customer_id,product_id,payment_method_id,product_quantity,total_per_product,total_invoice,currency_type,ingestion_date,last_modified_date
685,686,315360,78,0,2,2,468.2919903601105,468.2919903601105,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
686,687,171360,17,43,1,4,955.2579332433432,955.2579332433432,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
687,688,475200,69,39,0,7,578.4469280454023,578.4469280454023,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
688,689,455040,27,19,3,9,458.0847836751282,458.0847836751282,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
689,690,41760,62,32,3,6,270.25578643218734,270.25578643218734,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
690,691,483840,91,30,1,5,104.53557059604756,104.53557059604756,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
691,692,506880,82,39,2,9,166.0587753608695,166.0587753608695,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
692,693,106560,89,31,3,1,500.7932362652954,500.7932362652954,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
693,694,195840,76,21,1,10,522.0613640951444,522.0613640951444,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
694,695,264960,82,28,3,5,972.624755897692,972.624755897692,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
695,696,305280,97,48,0,10,143.16709593081492,143.16709593081492,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
696,697,61920,87,39,0,1,849.1797705250165,849.1797705250165,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
697,698,384480,44,1,3,5,531.1874628756701,531.1874628756701,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
698,699,136800,31,36,1,4,845.4503353308737,845.4503353308737,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
699,700,142560,5,27,3,10,949.313970845304,949.313970845304,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
700,701,457920,75,17,0,6,997.1740266525132,997.1740266525132,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
701,702,408960,61,1,3,10,797.6618401764077,797.6618401764077,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
702,703,397440,53,17,0,8,993.6169913769552,993.6169913769552,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
703,704,257760,91,36,3,9,696.1472737889526,696.1472737889526,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
704,705,167040,8,35,3,7,175.65298123804072,175.65298123804072,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
705,706,118080,93,30,2,3,713.5099465775442,713.5099465775442,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
706,707,184320,34,37,0,8,153.55772256179725,153.55772256179725,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
707,708,51840,11,45,0,4,179.5442349645811,179.5442349645811,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
708,709,262080,91,8,0,6,217.7441061393264,217.7441061393264,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
709,710,315360,58,25,0,9,900.9913294594364,900.9913294594364,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
710,711,277920,57,18,2,6,459.73969774612806,459.73969774612806,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
711,712,59040,89,5,3,2,885.3092646097758,885.3092646097758,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
712,713,371520,31,4,2,6,336.03285827373304,336.03285827373304,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
713,714,285120,21,12,0,7,756.6917785334067,756.6917785334067,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
714,715,8640,98,27,3,8,580.1244131582091,580.1244131582091,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
715,716,2880,46,31,3,10,799.9891437451316,799.9891437451316,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
716,717,158400,21,6,2,8,513.0931885763412,513.0931885763412,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
717,718,383040,37,24,1,1,590.5385808551554,590.5385808551554,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
718,719,44640,39,43,1,3,413.3090551600316,413.3090551600316,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
719,720,156960,61,23,2,10,751.2545486658886,751.2545486658886,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
720,721,351360,29,30,1,2,314.1172164413746,314.1172164413746,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
721,722,15840,59,48,0,4,893.6110128389506,893.6110128389506,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
722,723,351360,96,2,1,5,424.5348933666703,424.5348933666703,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
723,724,360000,87,48,3,5,144.71650092924295,144.71650092924295,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
724,725,270720,20,26,3,5,332.24515618699303,332.24515618699303,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
725,726,218880,0,16,0,1,875.2879829217579,875.2879829217579,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
726,727,498240,58,3,0,7,711.1459701506245,711.1459701506245,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
727,728,213120,13,6,3,3,523.1920533385912,523.1920533385912,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
728,729,60480,14,3,1,2,823.0659855591197,823.0659855591197,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
729,730,488160,69,35,1,7,470.8357012366353,470.8357012366353,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
730,731,351360,63,1,2,3,798.6450729297239,798.6450729297239,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
731,732,181440,89,46,3,9,539.7282126898301,539.7282126898301,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
732,733,293760,47,2,1,9,996.608069077054,996.608069077054,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
733,734,355680,34,12,1,7,749.0571895582036,749.0571895582036,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
734,735,326880,76,2,3,1,171.38065063626337,171.38065063626337,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
735,736,508320,98,5,2,10,522.4198688341596,522.4198688341596,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
736,737,72000,79,34,0,4,222.96109617940712,222.96109617940712,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
737,738,187200,40,19,3,5,216.2810196685457,216.2810196685457,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
738,739,185760,31,5,0,6,714.9203935130363,714.9203935130363,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
739,740,306720,38,19,3,6,352.57377182103835,352.57377182103835,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
740,741,83520,30,16,2,3,704.2663120767523,704.2663120767523,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
741,742,272160,24,47,2,4,764.8121203539886,764.8121203539886,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
742,743,381600,40,48,0,8,822.3563776398286,822.3563776398286,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
743,744,436320,34,17,3,8,728.7728165491768,728.7728165491768,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
744,745,332640,24,9,0,8,287.5793119708184,287.5793119708184,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
745,746,33120,25,49,3,4,850.0443241659617,850.0443241659617,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
746,747,309600,7,49,3,9,514.6581070320749,514.6581070320749,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
747,748,230400,21,41,3,10,768.6234137885294,768.6234137885294,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
748,749,20160,94,38,2,4,954.524137740348,954.524137740348,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
749,750,433440,87,37,3,1,598.2757573261579,598.2757573261579,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
750,751,342720,8,4,1,9,690.1261948603681,690.1261948603681,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
751,752,313920,47,45,0,7,405.953499666272,405.953499666272,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
752,753,110880,61,7,0,8,445.9184903865672,445.9184903865672,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
753,754,132480,46,42,3,3,637.3376074402189,637.3376074402189,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
754,755,18720,70,42,3,7,200.90394883858008,200.90394883858008,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
755,756,433440,80,12,2,1,701.4586257416759,701.4586257416759,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
756,757,426240,39,42,0,8,367.4514761460825,367.4514761460825,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
757,758,282240,41,37,2,6,146.90485362305387,146.90485362305387,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
758,759,138240,93,6,2,6,255.61431350757908,255.61431350757908,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
759,760,308160,47,20,1,10,654.71981658194,654.71981658194,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
760,761,110880,84,25,1,10,907.1848318571538,907.1848318571538,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
761,762,240480,33,35,3,10,369.09116265090654,369.09116265090654,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
762,763,521280,33,9,2,8,159.61811731133224,159.61811731133224,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
763,764,449280,53,9,3,10,785.8296721729504,785.8296721729504,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
764,765,119520,91,24,2,9,330.5958422193568,330.5958422193568,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
765,766,227520,93,5,1,4,977.8379307517282,977.8379307517282,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
766,767,187200,9,29,1,2,252.51587254308444,252.51587254308444,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
767,768,250560,7,31,2,1,620.3327065603,620.3327065603,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
768,769,505440,80,34,2,2,460.41668600915455,460.41668600915455,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
769,770,460800,3,48,0,8,763.145780714867,763.145780714867,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
770,771,105120,12,15,0,8,363.86838587787,363.86838587787,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
771,772,299520,46,37,3,5,263.93866764984114,263.93866764984114,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
772,773,181440,84,36,3,8,973.7988508907672,973.7988508907672,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
773,774,380160,95,2,2,2,942.743382725896,942.743382725896,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
774,775,279360,11,34,2,3,963.058110064948,963.058110064948,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
775,776,383040,73,2,1,5,252.17298793574432,252.17298793574432,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
776,777,518400,73,7,2,8,171.75753030332504,171.75753030332504,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
777,778,205920,3,2,3,3,785.8311587450968,785.8311587450968,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
778,779,377280,91,19,2,10,288.5743861738796,288.5743861738796,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
779,780,182880,50,19,3,4,418.3572665337804,418.3572665337804,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
780,781,175680,14,21,2,10,764.8504040989816,764.8504040989816,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
781,782,417600,78,41,0,2,661.4052087900825,661.4052087900825,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
782,783,257760,49,22,3,6,192.32330861590933,192.32330861590933,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
783,784,244800,91,9,0,7,488.4900747716455,488.4900747716455,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
784,785,286560,9,18,1,8,898.6073302159773,898.6073302159773,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
785,786,388800,40,30,1,2,312.76674382530314,312.76674382530314,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
786,787,187200,68,44,0,9,613.5218301234584,613.5218301234584,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
787,788,190080,93,15,3,10,185.5275254540149,185.5275254540149,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
788,789,171360,87,26,2,2,326.01419470324976,326.01419470324976,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
789,790,204480,49,7,3,1,909.07638492874,909.07638492874,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
790,791,156960,56,31,1,1,995.5531281711326,995.5531281711326,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
791,792,483840,59,27,3,9,651.3312102845875,651.3312102845875,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
792,793,267840,23,44,1,8,876.622136235527,876.622136235527,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
793,794,152640,11,12,1,9,200.4035053630849,200.4035053630849,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
794,795,136800,47,21,2,1,677.497869863024,677.497869863024,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
795,796,144000,13,36,1,5,785.0544158774544,785.0544158774544,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
796,797,213120,88,5,3,2,936.1017420834172,936.1017420834172,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
797,798,352800,25,2,0,5,895.2859293504081,895.2859293504081,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
798,799,155520,7,9,2,4,151.7583275947172,151.7583275947172,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
799,800,396000,33,5,1,2,413.79174843309056,413.79174843309056,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
800,801,479520,93,14,3,3,320.0608868362191,320.0608868362191,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
801,802,125280,55,41,0,2,921.305191500402,921.305191500402,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
802,803,305280,80,19,0,4,877.4736471701028,877.4736471701028,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
803,804,423360,88,23,0,5,524.7435077730252,524.7435077730252,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
804,805,342720,73,13,2,8,472.2986632484016,472.2986632484016,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
805,806,208800,1,34,1,5,382.033589945957,382.033589945957,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
806,807,348480,22,29,1,2,768.3254939408592,768.3254939408592,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
807,808,336960,45,23,1,3,448.9890562391197,448.9890562391197,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
808,809,122400,18,45,1,5,529.9687313739789,529.9687313739789,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
809,810,368640,80,41,0,10,794.1632613260815,794.1632613260815,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
810,811,0,82,30,0,1,630.0165095082722,630.0165095082722,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
811,812,37440,23,23,2,10,676.6287814616476,676.6287814616476,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
812,813,233280,4,35,3,8,728.1767312205516,728.1767312205516,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
813,814,28800,29,37,0,9,421.791543576344,421.791543576344,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
814,815,302400,26,26,0,2,653.9717891121369,653.9717891121369,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
815,816,506880,20,0,1,4,590.1559923675918,590.1559923675918,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
816,817,131040,18,10,3,6,555.9764618454374,555.9764618454374,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
817,818,505440,89,4,0,9,925.7214676832416,925.7214676832416,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
818,819,129600,84,33,0,1,267.6939695970517,267.6939695970517,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
819,820,296640,38,48,2,10,949.0566159339512,949.0566159339512,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
820,821,194400,54,17,1,5,386.08970952639714,386.08970952639714,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
821,822,433440,31,7,3,10,157.45764257448323,157.45764257448323,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
822,823,227520,17,32,3,7,917.7291017760588,917.7291017760588,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
823,824,457920,20,42,1,6,593.5628702021659,593.5628702021659,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
824,825,483840,85,43,2,2,830.9071273868926,830.9071273868926,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
825,826,485280,47,37,0,2,281.5484242046843,281.5484242046843,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
826,827,158400,93,32,1,6,481.0542923099871,481.0542923099871,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
827,828,384480,73,2,3,10,282.9242574394559,282.9242574394559,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
828,829,480960,55,22,1,8,694.8699343988393,694.8699343988393,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
829,830,213120,10,13,0,3,403.55460644846806,403.55460644846806,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
830,831,247680,94,40,1,8,875.4673277071824,875.4673277071824,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
831,832,36000,24,45,3,5,200.6532854734781,200.6532854734781,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
832,833,5760,4,7,1,9,478.5429049522433,478.5429049522433,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
833,834,485280,42,1,3,9,262.9983537297824,262.9983537297824,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
834,835,397440,73,16,0,10,613.2892812220663,613.2892812220663,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
835,836,228960,41,46,3,9,504.2043479585836,504.2043479585836,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
836,837,169920,38,13,2,5,178.3419589102023,178.3419589102023,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
837,838,453600,50,22,0,3,225.26652660903767,225.26652660903767,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
838,839,315360,87,15,3,9,634.8472489682125,634.8472489682125,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
839,840,131040,83,17,2,7,774.4338140234266,774.4338140234266,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
840,841,112320,74,21,0,8,691.7376157956959,691.7376157956959,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
841,842,380160,98,17,1,9,300.0472370986628,300.0472370986628,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
842,843,305280,53,45,1,3,717.3732966636202,717.3732966636202,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
843,844,115200,8,20,0,7,801.6163823447632,801.6163823447632,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
844,845,495360,91,1,2,1,726.2855553559632,726.2855553559632,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
845,846,148320,92,4,0,9,724.0079620758851,724.0079620758851,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
846,847,300960,51,24,3,2,332.2464139814223,332.2464139814223,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
847,848,146880,19,16,2,4,734.7220159385006,734.7220159385006,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
848,849,227520,76,8,2,4,942.0529874842114,942.0529874842114,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
849,850,74880,33,49,0,6,990.0290737233042,990.0290737233042,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
850,851,312480,65,34,2,6,638.4062344171543,638.4062344171543,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
851,852,213120,14,47,3,6,743.0975426468215,743.0975426468215,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
852,853,308160,94,37,0,7,290.34308468193245,290.34308468193245,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
853,854,444960,39,16,3,4,157.10183403135585,157.10183403135585,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
854,855,501120,53,28,0,3,878.1888421779074,878.1888421779074,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
855,856,344160,56,11,3,2,516.5169591078688,516.5169591078688,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
856,857,335520,52,17,0,5,709.2130420859978,709.2130420859978,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
857,858,298080,58,40,2,4,714.2025300236426,714.2025300236426,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
858,859,269280,56,34,2,10,985.0521012599048,985.0521012599048,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
859,860,468000,31,4,3,1,512.7717011171005,512.7717011171005,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
860,861,404640,24,33,1,1,556.4914374763352,556.4914374763352,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
861,862,468000,25,13,3,3,672.1075897685962,672.1075897685962,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
862,863,230400,16,7,2,3,160.73190916886466,160.73190916886466,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
863,864,495360,71,25,2,6,460.4643439939313,460.4643439939313,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
864,865,456480,23,24,0,5,388.2457012718808,388.2457012718808,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
865,866,452160,92,7,3,1,937.1743145042782,937.1743145042782,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
866,867,288000,97,2,3,8,890.9027622725588,890.9027622725588,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
867,868,175680,4,40,2,6,429.2514083865427,429.2514083865427,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
868,869,105120,86,46,2,5,414.6000850539998,414.6000850539998,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
869,870,57600,3,4,1,1,342.39771817339624,342.39771817339624,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
870,871,54720,49,22,1,7,264.8162117824477,264.8162117824477,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
871,872,493920,37,48,0,1,186.0403315319668,186.0403315319668,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
872,873,282240,37,27,0,3,252.60693463878505,252.60693463878505,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
873,874,37440,33,34,0,3,111.62511061104664,111.62511061104664,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
874,875,167040,32,47,0,5,506.1516219721015,506.1516219721015,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
875,876,139680,29,29,0,7,265.72772589832016,265.72772589832016,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
876,877,148320,57,37,3,8,566.6272488212745,566.6272488212745,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
877,878,57600,0,16,1,8,791.05549693148,791.05549693148,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
878,879,115200,64,34,1,3,872.4525257502435,872.4525257502435,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
879,880,375840,6,31,2,6,343.09045223710825,343.09045223710825,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
880,881,365760,97,17,2,7,532.6285435028742,532.6285435028742,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
881,882,390240,74,1,0,4,826.2871167772358,826.2871167772358,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
882,883,332640,22,41,3,6,431.19143858065735,431.19143858065735,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
883,884,89280,25,24,0,7,506.87593508500726,506.87593508500726,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
884,885,17280,31,10,1,4,830.9688613625832,830.9688613625832,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
885,886,370080,46,6,1,7,146.72292780122737,146.72292780122737,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
886,887,240480,13,5,2,3,657.5558627285974,657.5558627285974,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
887,888,80640,31,31,1,5,440.6409496073888,440.6409496073888,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
888,889,80640,90,36,0,10,870.759309687312,870.759309687312,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
889,890,403200,3,31,1,1,959.2384237366704,959.2384237366704,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
890,891,423360,0,23,2,6,555.7736079401586,555.7736079401586,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
891,892,125280,3,23,3,5,540.0040642792097,540.0040642792097,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
892,893,298080,7,24,1,1,609.8303804052609,609.8303804052609,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
893,894,108000,56,21,3,4,950.0482025326148,950.0482025326148,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
894,895,226080,1,1,2,4,560.7232706545813,560.7232706545813,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
895,896,387360,62,38,1,9,636.0291330112357,636.0291330112357,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
896,897,347040,98,26,0,5,617.4234403992418,617.4234403992418,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
897,898,247680,85,49,0,7,998.8906102205488,998.8906102205488,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
898,899,76320,37,7,0,6,617.5801557355544,617.5801557355544,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
899,900,387360,56,49,0,6,391.117302632072,391.117302632072,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
900,901,244800,82,6,2,6,645.0468213722102,645.0468213722102,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
901,902,511200,5,4,0,2,952.5090853002414,952.5090853002414,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
902,903,61920,16,20,3,1,620.7854723452892,620.7854723452892,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
903,904,472320,17,2,0,10,437.04383147522526,437.04383147522526,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
904,905,18720,73,6,0,3,472.34163785008985,472.34163785008985,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
905,906,205920,86,41,0,4,580.4877102547794,580.4877102547794,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
906,907,444960,63,1,1,5,436.3574368729482,436.3574368729482,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
907,908,17280,68,12,2,9,235.051368859454,235.051368859454,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
908,909,205920,62,45,2,9,923.9755689827012,923.9755689827012,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
909,910,375840,72,30,0,10,622.8857878018968,622.8857878018968,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
910,911,313920,50,29,2,10,964.6785893221776,964.6785893221776,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
911,912,118080,28,27,1,5,992.2763700603396,992.2763700603396,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
912,913,198720,37,37,0,6,176.07827919087663,176.07827919087663,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
913,914,321120,51,7,0,7,105.03799385601371,105.03799385601371,MXN,2024-02-23 21:58:34,2024-02-23 21:58:34
